State Fiscal Year End Date,Operator Name,Total Inspections,Failed Inspections,Operator ID,City,Region,Day,Month,Year
7/4/1905,"FIRST_STUDENT,_INC",475,61,9325,Freeport,10,4,7,1905
7/4/1905,"FIRST_STUDENT,_INC",455,63,9326,Hicksville,10,4,7,1905
7/4/1905,"FIRST_STUDENT,_INC",111,17,9327,Amityville,10,4,7,1905
7/4/1905,"FIRST_STUDENT,_INC.",317,10,9328,Pine Bush,8,4,7,1905
7/4/1905,FIRST_STUDENT_INC._12602,114,5,9329,Florida,8,4,7,1905
7/4/1905,FIRST_STUDENT_INC_(VALLEY_CENTRAL),183,17,9330,Wallkill,8,4,7,1905
7/4/1905,FIRST_STUDENT_(JAVA_CTR),122,28,9331,Java Ctr,4,4,7,1905
7/4/1905,FIRST_STUDENT_(KANE),313,6,9332,Rochester,4,4,7,1905
7/4/1905,FIRST_STUDENT_(LACKAWANNA),187,11,9333,Lackawanna,5,4,7,1905
7/4/1905,FIRST_STUDENT_(MIDDLE_ISLAND),146,1,9334,Shoreham,10,4,7,1905
7/4/1905,FIRST_STUDENT_(MILLERSPORT),147,7,9335,Getzville,5,4,7,1905
7/4/1905,FIRST_STUDENT_(N.TONAWANDA),318,19,9336,North Tonawanda,5,4,7,1905
7/4/1905,FIRST_STUDENT_(_SHOREHAM),302,17,9337,Shoreham,10,4,7,1905
7/4/1905,FIRST_TRANSIT,55,5,9338,Cortland,3,4,7,1905
7/4/1905,FIRST_TRANSIT_(HARLEM_RD.),67,16,9340,Buffalo,5,4,7,1905
7/4/1905,FIRST_TRANSIT_INC_(CANANDAIGUA),16,2,9341,Canandaigua,4,4,7,1905
7/4/1905,FIRST_TRANSIT_INC._/_CHENANGO,73,8,9342,Norwich,2,4,7,1905
7/4/1905,FIRST_TRANSIT_INC_(DOC),51,8,9344,Horseheads,8,4,7,1905
7/4/1905,FIRST_TRANSIT_INC_(ELMIRA),80,4,9345,Elmira,4,4,7,1905
7/4/1905,FIRST_TRANSIT_INC_(ROCHESTER),31,10,9346,Rochester,4,4,7,1905
7/4/1905,FIRST_TRANSIT_(OLEAN),50,7,9348,Buffalo,5,4,7,1905
7/4/1905,FIRST_TRANSIT_/_PUTNAM,110,10,9349,Carmel,8,4,7,1905
7/4/1905,FISHER_BUS_SERVICE,143,8,9351,Hamburg,5,4,7,1905
7/4/1905,FLEUR_DE_LIS_LIMOUSINE_INC,6,1,9356,Ronkonkoma,11,4,7,1905
7/4/1905,FLEXIBLE_LINE_INC.,4,2,9357,Rosedale,11,4,7,1905
7/4/1905,FLORAL_PARK/BELLEROSE_U.F.S.D.,31,7,9358,Floral Park,10,4,7,1905
7/4/1905,FLORIDA_UNION_FREE_SCHOOL_DIST,11,1,9359,Florida,8,4,7,1905
7/4/1905,FLUSHING_VAN_SERVICE_INC,31,5,9361,Flushing,11,4,7,1905
7/4/1905,FOLMSBEE'S_TRANSPORTATION_INC.,238,5,9363,Waterford,1,4,7,1905
7/4/1905,FORDHAM_PREPARATORY_SCHOOL,7,1,9365,Bronx,11,4,7,1905
7/4/1905,FORESTVILLE_CENTRAL_SCHOOL,48,2,9367,Forestville,5,4,7,1905
7/4/1905,FORT_ANN_CENTRAL_SCHOOL,38,3,9369,Fort Ann,1,4,7,1905
7/4/1905,FORT_EDWARD_PUBLIC_SCHOOL,15,1,9370,Fort Edward,1,4,7,1905
7/4/1905,FORT_PLAIN_CENTRAL_SCHOOL,45,1,9371,Fort Plain,1,4,7,1905
7/4/1905,FORTUNA_BUS_COMPANY_INC,42,1,9372,Brooklyn,11,4,7,1905
7/4/1905,"FOUR_DIRECTIONS_GROUND,_LLC",2,1,9375,Oneida,2,4,7,1905
7/4/1905,FOX_MC_LELLAN_FUNERAL_HOME,8,1,9377,Ogdensburg,3,4,7,1905
7/4/1905,FOZIA_THURSTON_BUS_CO.,5,3,9379,Chester,11,4,7,1905
7/4/1905,FRAGE_TRANSPORTATION_SERVICES_INC,3,1,9380,Brooklyn,11,4,7,1905
7/4/1905,FRANCIS_AGBO_DBA_AMPA_COACH_AMBULET,2,1,9381,Warwick,8,4,7,1905
7/4/1905,FRANKLIN_SQUARE_SCHOOL_DIST.,55,2,9384,Franklyn Square,10,4,7,1905
7/4/1905,FRANKLINVILLE_CENTRAL_SCHOOL,40,1,9385,Franklinville,5,4,7,1905
7/4/1905,FREEMAN_BUS_CORP.,119,9,9387,Watertown,3,4,7,1905
7/4/1905,FREWSBURG_CENTRAL_SCHOOL,39,1,9388,Frewsburg,5,4,7,1905
7/4/1905,FRIENDSHIP_AMBULETTE,18,4,9390,Bronx,8,4,7,1905
7/4/1905,FRIENDSHIP_CENTRAL_SCHOOL,20,1,9392,Friendship,4,4,7,1905
7/4/1905,FRIENDS_SEMINARY,4,1,9394,New York,8,4,7,1905
7/4/1905,FRONTIER_CENTRAL_SCHOOL,188,2,9397,Hamburg,5,4,7,1905
7/4/1905,FROST_VALLEY_YMCA,16,1,9398,Claryville,2,4,7,1905
7/4/1905,FULLINGTON_AUTO_BUS_CO.,4,2,9401,Clearfield,5,4,7,1905
7/4/1905,FULTON_CONSOLIDATED_SCHOOL,29,1,9402,Fulton,3,4,7,1905
7/4/1905,GADABOUT_TRANSPORTATION_SRVCS.,55,8,9403,Ithaca,3,4,7,1905
7/4/1905,GALAXY_TRANSPORTATION,50,5,9405,Hawthorne,11,4,7,1905
7/4/1905,GALWAY_CENTRAL_SCHOOL,61,9,9407,Galway,1,4,7,1905
7/4/1905,GANANDA_CENTRAL_SCHOOL_DISTRIC,64,1,9408,Macedon,3,4,7,1905
7/4/1905,GARRISON_UNION_FREE_SCHOOL,9,1,9411,Garrison,8,4,7,1905
7/4/1905,GATES-CHILI_CENTRAL_SCHOOL,175,1,9412,Rochester,4,4,7,1905
7/4/1905,GATEWAY_TRANSPORTATION,67,1,9414,Scotia,1,4,7,1905
7/4/1905,"GDM,INC.(DBA_ROCHESTER_SHUTTLE",9,3,9415,Rochester,4,4,7,1905
7/4/1905,G_&_E_EXPRESS_INC,99,5,9416,Flushing,11,4,7,1905
7/4/1905,GEMACH_CHASDI_YOEL_OF_WILLIAMSBURG,6,1,9417,Brooklyn,11,4,7,1905
7/4/1905,GENERAL_BROWN_CENTRAL_SCHOOL,50,4,9419,Dexter,3,4,7,1905
7/4/1905,GENERAL_BUS_INC,11,3,9420,New York,11,4,7,1905
7/4/1905,"GENERATIONS_CHILD_CARE,_INC",10,3,9421,Rochester,4,4,7,1905
7/4/1905,"GENESEE_TRANSPORTATION,_INC.",58,1,9422,Rochester,4,4,7,1905
7/4/1905,GENESEE_VALLEY_CENTRAL_SCHOOL,40,1,9423,Belmont,4,4,7,1905
7/4/1905,GENEVA_AGRI-CHILD_CARE_PROGRAM,21,2,9425,Geneva,4,4,7,1905
7/4/1905,GENEVA_CITY_SCHOOL_DISTRICT,73,8,9426,Geneva,3,4,7,1905
7/4/1905,GEORGE_M._CARROLL_INC.,184,41,9427,Newburgh,8,4,7,1905
7/4/1905,GERMAN_TRANSPORTATION_INC.,10,2,9428,East Elmshurst,11,4,7,1905
7/4/1905,GERSHOWITZ_TRANSPORTATION_INC.,141,5,9430,Liberty,2,4,7,1905
7/4/1905,GIANLOUI_TRANS_CORP,5,1,9431,Elmurst,11,4,7,1905
7/4/1905,GIFTED_MINDS_ACADEMY,1,1,9432,Jamaica,10,4,7,1905
7/4/1905,GILBOA_CONESVILLE_CS,44,5,9434,Gilboa,2,4,7,1905
7/4/1905,GIO'S_TRAVEL_INC.,8,3,9435,Elmont,11,4,7,1905
7/4/1905,GIRLS_CLUB_OF_WESTERN_BROOME_INC.,2,1,9437,Endicott,2,4,7,1905
7/4/1905,"G_&_L_AMBULETTE_CO.,_INC.",26,2,9438,Brooklyn,11,4,7,1905
7/4/1905,GLENS_FALLS_CITY_SCHOOL,32,1,9439,Glens Falls,1,4,7,1905
7/4/1905,GLOBAL_BUS_TOUR_INC,10,1,9440,New York,11,4,7,1905
7/4/1905,GLOBAL_TRANSPORTATION_INC.,3,1,9441,Yonkers,8,4,7,1905
7/4/1905,GLORI'S_TRANSPORTATION,2,1,9443,Jackson Hts.,11,4,7,1905
7/4/1905,GLOVERSVILLE_ENLARGED_SCHL_DISTRICT,46,2,9444,Gloversville,1,4,7,1905
7/4/1905,GLOVERSVILLE_TRANSIT_SYSTEM,29,1,9445,Gloversville,1,4,7,1905
7/4/1905,G_&_M_AMBULETTE_SERVICE_INC.,28,1,9446,Brooklyn,11,4,7,1905
7/4/1905,GOING_MY_WAY_LLC,2,1,9447,Bronx,11,4,7,1905
7/4/1905,GOING_PLACES_TRANSPORTATION,9,3,9448,Baldwinsville,3,4,7,1905
7/4/1905,GOLDCREST_LUXURY_TRANSPORTATION_INC,10,2,9449,Plainview,10,4,7,1905
7/4/1905,GOLDEN_AIRPORT_EXPRESS,136,25,9453,College Point,11,4,7,1905
7/4/1905,GOLDEN_MEMORIES_TRANS,50,3,9455,Rochester,4,4,7,1905
7/4/1905,GOLDEN_SUN_BUS_SERVICE_INC.,122,8,9457,Oswego,3,4,7,1905
7/4/1905,GOLDEN_TOUCH_TRANSPORTATION,233,30,9458,Astoria,11,4,7,1905
7/4/1905,GOLD_STAR_LIMOUSINE_OF_NY_INC.,8,6,9459,West Babylon,10,4,7,1905
7/4/1905,GO_NEW_YORK_TOURS_INC.,1,1,9460,New York,11,4,7,1905
7/4/1905,GOSHEN_CENTRAL_SCHOOL,154,6,9462,Goshen,8,4,7,1905
7/4/1905,GOTHAM_COACH_SERVICES_INC,2,1,9463,East Islip,10,4,7,1905
7/4/1905,GOTHAM_TRANSPORTATION_CORP.,138,15,9465,Brooklyn,11,4,7,1905
7/4/1905,GOUVERNEUR_CENTRAL_SCHOOL,86,10,9466,Gouverneur,3,4,7,1905
7/4/1905,GOWANDA_CENTRAL_SCHOOL,60,4,9468,Gowanda,5,4,7,1905
7/4/1905,GRACE_BIBLE_BAPTIST_CHURCH,3,3,9470,Fulton,3,4,7,1905
7/4/1905,GRAND_APPLE_TRANSPORTATION_INC,27,2,9473,Flushing,11,4,7,1905
7/4/1905,GRAND_ISLAND_CENTRAL_SCHOOLS,125,6,9474,Grand Island,5,4,7,1905
7/4/1905,GRAND_ISLAND_TRANSIT_CORP.,31,2,9475,Lockport,5,4,7,1905
7/4/1905,GRANDPA'S_BUS_CO._INC.,334,75,9476,Ozone Park,11,4,7,1905
7/4/1905,GRANVILLE_CENTRAL_SCHOOL,50,5,9477,Granville,1,4,7,1905
7/4/1905,GRAY_LINE_NEW_YORK_TOURS,174,9,9479,Hoboken,11,4,7,1905
7/4/1905,"GREAT_AMBULETTE_SERVICE,_INC.",218,1,9480,Brooklyn,11,4,7,1905
7/4/1905,GREATER_JOHNSTOWN_SCHOOL_DISTR,45,1,9483,Johnstown,1,4,7,1905
7/4/1905,GREAT_ESCAPES_TOURS_&__TRAVEL_LTD,66,2,9485,Brooklyn,11,4,7,1905
7/4/1905,GREECE_CENTRAL_SCHOOL_DISTRICT,450,23,9487,North Greece,4,4,7,1905
7/4/1905,GREEN_CHIMNEYS_SCHOOL,6,1,9489,Brewster,8,4,7,1905
7/4/1905,GREENE_CENTRAL_SCHOOL,58,2,9490,Greene,2,4,7,1905
7/4/1905,GREENVILLE_CENTRAL_SCHOOL,85,2,9493,Greenville,1,4,7,1905
7/4/1905,GREENWICH_CENTRAL_SCHOOL,45,11,9494,Greenwich,1,4,7,1905
7/4/1905,GREENWOOD_LAKE_UNION_FREE_SD,59,3,9495,Greenwood Lake,8,4,7,1905
7/4/1905,GREENWOOD_LK_TAXI_&_TOWNCARS_INC.,6,1,9496,Greenwood Lake,8,4,7,1905
7/4/1905,GROTON_CENTRAL_SCHOOL,50,2,9498,Groton,3,4,7,1905
7/4/1905,GROUND_FORCE_1_INC.,8,2,9499,Plattsburgh,1,4,7,1905
7/4/1905,GUARDIAN_PARATRANSIT,11,3,9501,Utica,2,4,7,1905
7/4/1905,GUILDERLAND_CENTRAL_SCHOOL_DISTRICT,241,12,9502,Guilderland Center,1,4,7,1905
7/4/1905,"GVC_11,_INC.",140,4,9505,"Bronx,",11,4,7,1905
7/4/1905,G_V_C_LTD,219,28,9506,Bronx,11,4,7,1905
7/4/1905,G_V_C_TRANSPORTATION_INC,19,3,9507,Brooklyn,11,4,7,1905
7/4/1905,H2O_TRANSPORTATION,3,2,9508,Elmhurst,11,4,7,1905
7/4/1905,HACKLEY_SCHOOL,4,2,9509,Tarrytown,8,4,7,1905
7/4/1905,HADLEY-LUZERNE_CENTRAL_SCHOOL,61,7,9510,Lake Luzerne,1,4,7,1905
7/4/1905,HALDANE_CENTRAL_SCHOOL,41,2,9511,Cold Spring,8,4,7,1905
7/4/1905,HALF_HOLLOW_HILLS_C.S.D.,181,12,9512,Dix Hills,10,4,7,1905
7/4/1905,HAMESIVTA_B'BENSONHURST,1,1,9514,Brooklyn,11,4,7,1905
7/4/1905,HAMMOND_CENTRAL_SCHOOL,29,1,9516,Hammond,3,4,7,1905
7/4/1905,HAMMONDSPORT_CENTRAL_SCHOOL,37,3,9517,Hammondsport,4,4,7,1905
7/4/1905,HAMPTON_JITNEY_INC.,139,4,9518,Southampton,10,4,7,1905
7/4/1905,HANCOCK_CENTRAL_SCHOOL,36,3,9521,Hancock,2,4,7,1905
7/4/1905,HANNIBAL_CENTRAL_SCHOOL,56,2,9522,Hannibal,3,4,7,1905
7/4/1905,HAPPY_CARE_AMBULETTE_INC.,72,11,9523,Bronx,11,4,7,1905
7/4/1905,HAPPY_CHILD_TRANSPORTATION,63,6,9524,Staten Island,11,4,7,1905
7/4/1905,"HAPPY_DAY_TRANSIT,_INC",28,1,9525,Lic,11,4,7,1905
7/4/1905,HAPPY_DRAGON_DAYCARE_CTR.,2,2,9526,Elmhurst,11,4,7,1905
7/4/1905,HAPPY_FACES_BUS_SERVICE,3,2,9527,Far Rockaway,11,4,7,1905
7/4/1905,HAPPY_FACE_SCHOOL_BUS,2,1,9528,Ridgewood,11,4,7,1905
7/4/1905,HAPPY_HOME_CHILD_CARE_LTD,1,1,9529,Bohemia,10,4,7,1905
7/4/1905,HARPURSVILLE_CENTRAL_SCHOOL,68,1,9532,Harpursville,2,4,7,1905
7/4/1905,HARRIS_TRANSPORT,6,2,9533,Mt. Vernon,8,4,7,1905
7/4/1905,HARRISVILLE_CENTRAL_SCHOOL,28,2,9534,Harrisville,3,4,7,1905
7/4/1905,HARTFORD_CENTRAL_SCHOOL,34,2,9535,Hartford,1,4,7,1905
7/4/1905,HASC_TRANSPORTATION_CORP,15,4,9536,Brooklyn,11,4,7,1905
7/4/1905,HATZLACHA_TRANSPORTATION_CORP,17,1,9537,Brooklyn,11,4,7,1905
7/4/1905,HAUPPAUGE_UFSD,22,1,9538,Hauppauge,10,4,7,1905
7/4/1905,HAVERLING_(BATH)_CENTRAL_SCHOOL,65,12,9539,Bath,4,4,7,1905
7/4/1905,HAVERSTRAW_TRANSIT_INC.,370,14,9540,Haverstraw,8,4,7,1905
7/4/1905,HAWK_MEADOW_MONTESSORI_SCHOOL,2,1,9541,Poughkeepsie,8,4,7,1905
7/4/1905,H_&_B_SUPER_EXPRESS,8,1,9544,Staten Island,11,4,7,1905
7/4/1905,HEART_AMB._CORP.,14,1,9546,Brooklyn,11,4,7,1905
7/4/1905,HEAVENLY_AMBULETTE,6,1,9547,West Haverstraw,8,4,7,1905
7/4/1905,HENDRICK_HUDSON_SCHOOL_DISTRICT,108,6,9549,Montrose,8,4,7,1905
7/4/1905,"HENRY_L._HILL,_INC.",43,2,9551,Perry,4,4,7,1905
7/4/1905,HENRY_VISCARDI_SCHOOL,6,1,9552,Albertson,10,4,7,1905
7/4/1905,HERKIMER_AREA_RESOURCE_CENTER,42,3,9555,Herkimer,2,4,7,1905
7/4/1905,HERKIMER_CENTRAL_SCHOOL,42,2,9556,Herkimer,2,4,7,1905
7/4/1905,HERMON-DEKALB_CENTRAL_SCHOOL,28,3,9557,Dekalb Junction,3,4,7,1905
7/4/1905,HERMON_E._SWEZEY_CO._INC.,137,5,9558,Bellport,10,4,7,1905
7/4/1905,HERRICKS_UNION_FREE_SCHOOL_DISTRICT,48,2,9560,New Hyde Park,10,4,7,1905
7/4/1905,HEUVELTON_CENTRAL_SCHOOL,34,4,9561,Heuvelton,3,4,7,1905
7/4/1905,HICKORY_HILL_DAY_SCHOOL,18,1,9563,Plainview,10,4,7,1905
7/4/1905,HICKSVILLE_PUBLIC_SCHOOL,6,1,9564,Hicksville,10,4,7,1905
7/4/1905,HIGHLAND_CENTRAL_SCHOOL,91,1,9566,Highland,8,4,7,1905
7/4/1905,HIGHLAND_EXPRESS_SHUTTLE_SERVICE,12,1,9567,Raleigh,11,4,7,1905
7/4/1905,HILTON_CENTRAL_SCHOOL,172,10,9569,Hilton,4,4,7,1905
7/4/1905,HINSDALE_CENTRAL_SCHOOL,27,2,9570,Hinsdale,5,4,7,1905
7/4/1905,HIRSCH_YESHIVAH,2,1,9571,Spring Valley,8,4,7,1905
7/4/1905,H_&_J_BUS_TOURS_INC.,2,2,9574,Ronkonkoma,11,4,7,1905
7/4/1905,H.L.M._TOURS_INC,2,1,9575,Jamaica,11,4,7,1905
7/4/1905,HOFSTRA_UNIVERSITY,10,2,9576,Hempstead,10,4,7,1905
7/4/1905,HOLLAND_CENTRAL_SCHOOL,62,1,9577,Holland,5,4,7,1905
7/4/1905,HOLLAND_PATENT_CENTRAL_SCHOOL,78,4,9578,Holland Patent,2,4,7,1905
7/4/1905,HOLLEY_CENTRAL_SCHOOL_DISTRICT,59,2,9579,Holley,4,4,7,1905
7/4/1905,HOLY_CROSS_H.S.,11,4,9580,Flushing,10,4,7,1905
7/4/1905,HOMER_CENTRAL_SCHOOL,107,5,9582,Homer,3,4,7,1905
7/4/1905,HONEOYE_CENTRAL_SCHOOL_DISTRIC,53,6,9583,Honeoye,4,4,7,1905
7/4/1905,HONEOYE_FALLS-LIMA_CENTRAL_SCH,93,1,9584,Honeoye Falls,4,4,7,1905
7/4/1905,HOOSAC_SCHOOL,12,6,9585,Hoosick,1,4,7,1905
7/4/1905,HOOSICK_FALLS_CENTRAL_SCHOOL,50,3,9586,Hoosick Falls,1,4,7,1905
7/4/1905,HOOSIC_VALLEY_CENTRAL_SCHOOL,69,4,9587,Schaghticoke,1,4,7,1905
7/4/1905,HOPE_AMBULETTE,42,4,9588,Bronx,11,4,7,1905
7/4/1905,HORIZON_COACH,15,5,9590,Bellport,10,4,7,1905
7/4/1905,HORNELL_CITY_SCHOOL_DISTRICT,33,4,9592,Hornell,4,4,7,1905
7/4/1905,HORSEHEADS_CENTRAL_SCHOOL,178,1,9593,Horseheads,4,4,7,1905
7/4/1905,HORSIN_AROUND_TROLLEY_TOURS_LLC,3,3,9594,Amsterdam,1,4,7,1905
7/4/1905,HOUSE_OF_THE_GOOD_SHEPHERD,16,1,9596,Utica,2,4,7,1905
7/4/1905,HOYT_TRANSP._CORP.,898,23,9597,Brooklyn,11,4,7,1905
7/4/1905,HUA_HANG_BUS_TOUR_INC,10,1,9598,New York,11,4,7,1905
7/4/1905,HUDSON_FALLS_CENTRAL_SCHOOL,84,1,9599,Hudson Falls,1,4,7,1905
7/4/1905,HUDSON_NETWORK_MANAGEMENT_CORP.,6,4,9600,Brooklyn,11,4,7,1905
7/4/1905,HUDSON_TRANSIT_CORP.,26,5,9601,Montgomery,8,4,7,1905
7/4/1905,HUDSON_TRANSIT_CORP._(TZ_XPRESS),48,4,9602,Valley Cottage,8,4,7,1905
7/4/1905,HUDSON_TRANSIT_LINE_INC.,149,6,9603,Mahwah,8,4,7,1905
7/4/1905,HUDSON_VALLEY_BUS_CO,79,7,9604,Cortlandt Manor,8,4,7,1905
7/4/1905,HUDSON_VALLEY_CHARTER_SERVICE_INC.,8,2,9605,Cortlandt Manor,8,4,7,1905
7/4/1905,HUDSON_VALLEY_LIMOUSINE_SERVICE_LLC,8,2,9606,Highland Falls,10,4,7,1905
7/4/1905,HUNTER_MOTOR_COACH_INC.,19,1,9609,Coxsackie,1,4,7,1905
7/4/1905,HUNTER_TANNERSVILLE_CS,33,1,9610,Tannersville,2,4,7,1905
7/4/1905,HUNTINGTON_COACH_CORP.,94,2,9611,East Northport,10,4,7,1905
7/4/1905,HUNTINGTON_COACH_CORP.,216,1,9612,Huntington Station,10,4,7,1905
7/4/1905,HUNTINGTON_COACH_LLC,219,1,9613,East Northport,10,4,7,1905
7/4/1905,HUNTINGTON_COACH_LLC,370,1,9614,Huntington Station,10,4,7,1905
7/4/1905,HYDE_PARK_CENTRAL_SCHOOL,202,33,9615,Hyde Park,8,4,7,1905
7/4/1905,HYUNDAI_TOURS_&_TRAVEL_INC,18,5,9616,Flushing,11,4,7,1905
7/4/1905,IAL_INC,18,7,9617,Ithaca,3,4,7,1905
7/4/1905,IC_BUS_INC,298,10,9618,Staten Island,11,4,7,1905
7/4/1905,IC_COACHWAYS_INC,53,3,9619,Staten Island,11,4,7,1905
7/4/1905,ICHABOD_CRANE_CENTRAL_SCHOOL,128,2,9620,Valatie,1,4,7,1905
7/4/1905,ILKL_EXPRESS_TOURS_INC,2,2,9621,Rockingham,11,4,7,1905
7/4/1905,IMPRESSION_LIMO_COACH,2,2,9625,Utica,2,4,7,1905
7/4/1905,INDEPENDENT_COACH_CORP,447,2,9626,Inwood,10,4,7,1905
7/4/1905,INDIAN_LAKE_CENTRAL_SCHOOL,22,2,9628,Indian Lake,1,4,7,1905
7/4/1905,INDIAN_RIVER_CENTRAL_SCHOOL,204,14,9629,Philadelphia,3,4,7,1905
7/4/1905,INDIVIDUAL_TRANSPORTATION_SVC.,6,1,9631,Brooklyn,11,4,7,1905
7/4/1905,INTER_COUNTY_MOTOR_COACH,64,2,9635,Babylon,10,4,7,1905
7/4/1905,INTERFACE_TOURS_AND_MUSIC_INC,6,1,9636,Astoria,11,4,7,1905
7/4/1905,IONA_PREPARTAORY_SCHOOL,15,1,9639,New Rochelle,8,4,7,1905
7/4/1905,IRIDIUM_SERVICES_CORP,105,4,9641,Douglaston,11,4,7,1905
7/4/1905,IROQUOIS_CENTRAL_SCHOOL,156,1,9642,Elma,5,4,7,1905
7/4/1905,ISLANDER_AIRPORT_SHUTTLE_LLC,3,1,9644,Hauppauge,10,4,7,1905
7/4/1905,ISLAND_MED_INC._TRANSPORT_INC,12,2,9645,Bayshore,10,4,7,1905
7/4/1905,ISLAND_TRANSCARE_INC.,2,2,9647,Remsenburg,10,4,7,1905
7/4/1905,ITHACA_CITY_SCHOOL_DISTRICT,186,12,9649,Ithaca,3,4,7,1905
7/4/1905,IVY_LEAGUE_SCHOOL_INC.,2,1,9651,Smithtown,10,4,7,1905
7/4/1905,IVY_TOURS,6,1,9652,Flushing,11,4,7,1905
7/4/1905,JACO_TRANSPORTATION_INC,231,18,9657,Hicksville,10,4,7,1905
7/4/1905,JAMERICAN_COACH,3,1,9658,Jamaica,11,4,7,1905
7/4/1905,JAMESTOWN_BOARD_OF_EDUCATION,66,12,9659,Jamestown,5,4,7,1905
7/4/1905,JAMESVILLE-DEWITT_CEN._SCH.,103,1,9660,Dewitt,3,4,7,1905
7/4/1905,JASPER-TROUPSBURG_CENTRAL_SCHO,37,1,9663,Jasper,4,4,7,1905
7/4/1905,JAZZ_LIMOUSINE,2,1,9665,Plainview,11,4,7,1905
7/4/1905,"J._C._BUS_TRANSPORTATION,_LLC",22,9,9666,Yonkers,8,4,7,1905
7/4/1905,J.C.C._OF_SYRACUSE,2,1,9667,Dewitt,3,4,7,1905
7/4/1905,JEA_BUS_CO_INC,92,7,9671,Brooklyn,11,4,7,1905
7/4/1905,JENIFER_TRANS_INC.,7,3,9674,Far Rockaway,11,4,7,1905
7/4/1905,JESUS_CHRIST_THE_CHIEF/KREATIVE_KID,3,3,9677,Rochester,4,4,7,1905
7/4/1905,JEWISH_HOME_LIFECARE_TRANSPORTATION,42,12,9679,New York,8,4,7,1905
7/4/1905,J_&_HE_TRANSPORTATION_INC,48,6,9681,Elmhurst,11,4,7,1905
7/4/1905,J_&_M_AIRPORT_SHUTTLE_SERVICE_INC,3,1,9685,North Woodmere,11,4,7,1905
7/4/1905,J_NEW_WORLD_BUS_SERVICE,4,1,9687,Corona,11,4,7,1905
7/4/1905,JOFAZ_TRANSPORTATION_INC.,659,68,9688,Brooklyn,11,4,7,1905
7/4/1905,JOHN_BOSCH_INC.,86,4,9690,Babylon,10,4,7,1905
7/4/1905,JOHNSBURG_CENTRAL_SCHOOL,30,3,9691,North Creek,1,4,7,1905
7/4/1905,JOHNSON_CITY_CENTRAL_SCHOOL,105,1,9692,Johnson City,2,4,7,1905
7/4/1905,JOHNSTON_&_PULCHER_INC.,18,1,9693,Philmont,1,4,7,1905
7/4/1905,JOJO_BEE'S_CHILDREN_TRANSPORT,16,3,9695,Carmel,8,4,7,1905
7/4/1905,JORA_MGT_CORP,5,2,9696,Bronx,11,4,7,1905
7/4/1905,JOVIAL_CORP,11,3,9698,Flushing,11,4,7,1905
7/4/1905,JR_BUS_COMPANY_INC,4,2,9701,Bronx,11,4,7,1905
7/4/1905,JRS_TRANSPORTATION_INC.,3,3,9702,Rockey Point,10,4,7,1905
7/4/1905,J_&_R_TOURS,114,10,9703,Mt. Vernon,8,4,7,1905
7/4/1905,J.T._R._TRANSPORTATION,34,2,9704,Dover Plains,8,4,7,1905
7/4/1905,JULIO'S_TRANSPORTATION_INC,6,2,9705,East Elmont,11,4,7,1905
7/4/1905,J.V.M_TRANSPORTATION_INC,10,3,9706,New York,11,4,7,1905
7/4/1905,KANDI'S_TRANSPORTATION,13,5,9707,Bronx,8,4,7,1905
7/4/1905,KASER_BUS_SERVICE_INC,6,1,9709,Monsey,8,4,7,1905
7/4/1905,KATONAH_LEWISBORO_SCHOOL,182,20,9712,Katonah,8,4,7,1905
7/4/1905,K_CORR_INC.,287,12,9713,Farmingdale,10,4,7,1905
7/4/1905,KEENE_CENTRAL_SCHOOL,17,2,9714,Keene Valley,1,4,7,1905
7/4/1905,KELLENBERG_MEMORIAL_HIGH_SCHOOL,29,1,9715,Uniondale,10,4,7,1905
7/4/1905,KENDALL_CENTRAL_SCHOOL_DISTRIC,55,3,9718,Kendall,4,4,7,1905
7/4/1905,KENMORE-TWNTONAWANDA_UNION_FRE,264,8,9720,Tonawanda,5,4,7,1905
7/4/1905,KENSINGTON_BUS_CO,27,1,9722,Lebanon,11,4,7,1905
7/4/1905,KESHEQUA_CENTRAL_SCHOOL_DISTRI,64,2,9724,Nunda,4,4,7,1905
7/4/1905,KEVIN_TRAVEL_INC,41,5,9725,Brooklyn,11,4,7,1905
7/4/1905,KEY_4U_TRANSPORTATION_CORP,4,3,9726,Kew Gardens,11,4,7,1905
7/4/1905,KHAL_ICHUD_CHASIDIM,9,2,9728,Brooklyn,11,4,7,1905
7/4/1905,KIDDIN_AROUND_TOWN_INC.,17,5,9732,Yorktown,8,4,7,1905
7/4/1905,KIDS_CAPITAL_DAY_CARE_INC.,2,1,9734,Buffalo,5,4,7,1905
7/4/1905,KIDS;_IN;_SPORTS_TRANSPORTATION_LLC,4,1,9735,Pleasant Valley,11,4,7,1905
7/4/1905,KIDZ_COUNTRY_PREMIER,3,2,9737,Mahopac,8,4,7,1905
7/4/1905,KIM'S_EXPRESS,5,1,9738,Flushing,11,4,7,1905
7/4/1905,KINGDOM_TOURS_LLC,2,1,9740,Syracuse,3,4,7,1905
7/4/1905,KING_EMANUEL_TOURS,3,1,9741,Brooklyn,11,4,7,1905
7/4/1905,KINGS_PARK_C.S.D.,134,1,9745,Kings Park,10,4,7,1905
7/4/1905,KIPS_BAY_BOY_&_GIRLS_CLUB,2,2,9746,Bronx,11,4,7,1905
